"Station","Date.local.","Tmax.C.","Period.Hrs.","Tmin.C.","Period.Hrs..1","Tgmin.C.","Period.Hrs..2","Tmean.C.","RHmean...","Period.Hrs..3","Freq"
"Nugget Point Aws","20180507:0900",13.7,24,6.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180508:0900",14.5,24,9.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180509:0900",18.2,24,10.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180510:0900",14.6,24,5.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180511:0900",14.2,24,7.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180512:0900",12.8,24,7.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180513:0900",9.9,24,4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180514:0900",10.1,24,3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180515:0900",7.6,24,4.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180516:0900",11.4,24,4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180517:0900",10,24,3.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180518:0900",10.6,24,5.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180519:0900",9.3,24,4.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180520:0900",10.3,24,6.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180521:0900",14.3,24,2.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180522:0900",7.7,24,2.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180523:0900",9.3,24,3.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180524:0900",4.8,24,1.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180525:0900",8.4,24,3.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180526:0900",9.1,24,4.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180527:0900",8.9,24,4.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180528:0900",7.3,24,3.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180529:0900",7.6,24,5.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180530:0900",6.7,24,2.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180531:0900",7.3,24,0.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180601:0900",7.7,24,0.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180602:0900",7.3,24,2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180603:0900",9.4,24,0,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180604:0900",7.7,24,1.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180605:0900",7.1,24,0.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180606:0900",8.1,24,3.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180607:0900",10.1,24,3.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180608:0900",9.8,24,6.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180609:0900",9.7,24,3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180610:0900",12.7,24,5.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180611:0900",10.2,24,6.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180612:0900",8.1,24,5.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180613:0900",8.3,24,6.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180614:0900",9.2,24,6.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180615:0900",7.9,24,2.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180616:0900",9.3,24,2.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180617:0900",13.4,24,6.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180618:0900",7.6,24,4.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180619:0900",7.2,24,4.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180620:0900",7.9,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180621:0900",8.7,24,3.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180622:0900",7.6,24,3.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180623:0900",4.7,24,0.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180624:0900",8.4,24,3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180625:0900",11.1,24,2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180626:0900",4.6,24,1.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180627:0900",8.3,24,3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180628:0900",9.5,24,6.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180629:0900",9.4,24,6.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180630:0900",9.9,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180701:0900",10.5,24,4.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180702:0900",11.1,24,5.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180703:0900",8.9,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180704:0900",9.1,24,1.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180705:0900",11.1,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180706:0900",10,24,5.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180707:0900",13.4,24,7.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180708:0900",13.1,24,6.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180709:0900",10.6,24,5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180710:0900",7.9,24,4.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180711:0900",8.3,24,4.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180712:0900",11.4,24,2.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180713:0900",8.7,24,0.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180714:0900",9.8,24,2.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180715:0900",10.6,24,6.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180716:0900",9.5,24,7.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180717:0900",10.7,24,7.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180718:0900",13.8,24,8.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180719:0900",12,24,4.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180720:0900",11.9,24,3.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180721:0900",11,24,4.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180722:0900",10.9,24,6.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180723:0900",10.9,24,5.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180724:0900",6.2,24,4.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180725:0900",7.7,24,2.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180726:0900",7.3,24,3.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180727:0900",10,24,3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180728:0900",11,24,5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180729:0900",11,24,5.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180730:0900",7.9,24,3.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180731:0900",7.9,24,4.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180801:0900",11,24,5.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180802:0900",14.6,24,5.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180803:0900",9.2,24,7.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180804:0900",8.9,24,7.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180805:0900",8.8,24,2.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180806:0900",9.2,24,2.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180807:0900",10.6,24,1.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180808:0900",10.5,24,3.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180809:0900",11.7,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180810:0900",10.2,24,5.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180811:0900",11.4,24,3.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180812:0900",10.6,24,2.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180813:0900",11.1,24,4.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180814:0900",11.9,24,7.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180815:0900",8.8,24,4.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180816:0900",11.2,24,6.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180817:0900",14,24,5.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180818:0900",9.2,24,4.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180819:0900",10.6,24,1.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180820:0900",8.7,24,4.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180821:0900",8.9,24,5.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180822:0900",10.1,24,6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180823:0900",7.6,24,4.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180824:0900",9,24,5.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180825:0900",8.7,24,5.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180826:0900",10.8,24,5.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180827:0900",15.4,24,6.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180828:0900",14.7,24,5.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180829:0900",8.3,24,6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180830:0900",9.5,24,7.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180831:0900",11.4,24,6.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180901:0900",9.3,24,4.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180902:0900",10.1,24,5.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180903:0900",10.5,24,4.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180904:0900",11,24,6.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180905:0900",10.1,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180906:0900",9.7,24,4.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180907:0900",8.9,24,5.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180908:0900",8.7,24,2.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180909:0900",10.4,24,3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180910:0900",10.2,24,6.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180911:0900",12.5,24,6.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180912:0900",11.6,24,7.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180913:0900",14,24,7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180914:0900",18.4,24,8.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180915:0900",16.4,24,6.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180916:0900",19.1,24,11,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180917:0900",18.4,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180918:0900",7.1,24,4.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180919:0900",14.2,24,5.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180920:0900",16,24,5.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180921:0900",12.5,24,6.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180922:0900",12.7,24,6.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180923:0900",14.7,24,6.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180924:0900",15,24,3.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180925:0900",10.8,24,1.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180926:0900",8.4,24,1.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180927:0900",6.3,24,3.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180928:0900",10.7,24,4.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180929:0900",12.8,24,4.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20180930:0900",15.8,24,5.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181001:0900",11.9,24,6.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181002:0900",13.3,24,7.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181003:0900",10.9,24,4.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181004:0900",14.2,24,7.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181005:0900",11.8,24,4.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181006:0900",11.9,24,6.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181007:0900",14.2,24,5.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181008:0900",9.5,24,5.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181009:0900",11.4,24,7.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181010:0900",16.9,24,8.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181011:0900",9.1,24,3.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181012:0900",9.2,24,4.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181013:0900",6.9,24,2.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181014:0900",9.8,24,4.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181015:0900",10.7,24,5.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181016:0900",11.1,24,7.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181017:0900",15.4,24,8.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181018:0900",16.7,24,6.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181019:0900",14.5,24,6.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181020:0900",20.6,24,10.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181021:0900",16.7,24,10.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181022:0900",20.3,24,10.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181023:0900",16.9,24,10.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181024:0900",19.9,24,13.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181025:0900",21.6,24,7.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181026:0900",11.1,24,6.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181027:0900",11.3,24,7.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181028:0900",15.3,24,8.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181029:0900",13,24,7.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181030:0900",14.4,24,6.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181031:0900",9,24,2.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181101:0900",13.5,24,4.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181102:0900",10.7,24,6.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181103:0900",14.6,24,8.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181104:0900",19.8,24,5.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181105:0900",12.2,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181106:0900",17.5,24,8.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181107:0900",16.8,24,10.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181108:0900",23.7,24,9.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181109:0900",9.8,24,7.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181110:0900",11.7,24,6.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181111:0900",14.1,24,7.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181112:0900",15.9,24,10.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181113:0900",15,24,9.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181114:0900",15.7,24,9.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181115:0900",17.8,24,11.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181116:0900",18.2,24,10,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181117:0900",11.1,24,6.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181118:0900",16.2,24,7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181119:0900",11,24,4.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181120:0900",10.5,24,5.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181121:0900",10.5,24,7.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181122:0900",11.6,24,8.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181123:0900",13.8,24,10.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181124:0900",14.3,24,10,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181125:0900",12,24,10.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181126:0900",11.2,24,8.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181127:0900",11.8,24,9.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181128:0900",12.8,24,9.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181129:0900",13.9,24,10.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181130:0900",13.6,24,10.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181201:0900",13.7,24,10.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181202:0900",17.2,24,10.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181203:0900",15,24,11.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181204:0900",15.9,24,11.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181205:0900",16.6,24,10.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181206:0900",11.8,24,7.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181207:0900",12.7,24,7.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181208:0900",18.7,24,11.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181209:0900",21.8,24,11.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181210:0900",20.9,24,9.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181211:0900",14.5,24,9.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181212:0900",13.4,24,10.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181213:0900",13,24,10.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181214:0900",14.8,24,10,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181215:0900",19.1,24,11.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181216:0900",17.8,24,11,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181217:0900",17.4,24,10.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181218:0900",20,24,13.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181219:0900",20.9,24,7.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181220:0900",12.5,24,8.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181221:0900",13.9,24,9.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181222:0900",17.2,24,8.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181223:0900",12.7,24,6.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181224:0900",14.9,24,8.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181225:0900",18.5,24,11.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181226:0900",19.4,24,10.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181227:0900",17.6,24,9.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181228:0900",17.5,24,10,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181229:0900",19.5,24,14.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181230:0900",23.3,24,16.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20181231:0900",22.2,24,11.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190101:0900",16,24,11,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190102:0900",22.7,24,13.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190103:0900",21.4,24,13.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190104:0900",17.2,24,9.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190105:0900",13,24,10.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190106:0900",26.5,24,9.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190107:0900",15.9,24,10.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190108:0900",19.8,24,12.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190109:0900",18.3,24,11.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190110:0900",19.4,24,11.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190111:0900",19.3,24,9.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190112:0900",15,24,9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190113:0900",16.4,24,9.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190114:0900",15.4,24,10.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190115:0900",13.8,24,10.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190116:0900",18.1,24,10.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190117:0900",20.5,24,13,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190118:0900",19.4,24,10.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190119:0900",17.3,24,11.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190120:0900",21.6,24,9.2,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190121:0900",19.7,24,9.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190122:0900",14,24,9.1,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190123:0900",24.6,24,11.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190124:0900",13.8,24,7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190125:0900",13.2,24,8.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190126:0900",15.3,24,10.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190127:0900",21.8,24,11.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190128:0900",19.3,24,12.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190129:0900",22.1,24,12.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190130:0900",23,24,15.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190131:0900",24.6,24,16.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190201:0900",24.4,24,13.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190202:0900",16,24,8.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190203:0900",16.4,24,10.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190204:0900",18.3,24,10.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190205:0900",25,24,12.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190206:0900",17,24,7.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190207:0900",14.9,24,7.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190208:0900",15.3,24,9.8,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190209:0900",20.6,24,12.3,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190210:0900",23.3,24,16.4,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190211:0900",25.8,24,14.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190212:0900",25.9,24,14.5,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190213:0900",19.4,24,13.9,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190214:0900",20.5,24,14.6,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190215:0900",17.5,24,9.7,24,NA,NA,NA,NA,NA,"D"
"Nugget Point Aws","20190216:0900",20.6,24,8.5,24,NA,NA,NA,NA,NA,"D"
